Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
57039,12,1,1,0,0,0,0,0,0,0,0,0,0,2,118752,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,83333.33333,83333.33333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,357,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
80,40764511,15,1,706,0,388,0,47.06666667,124.9110922,0,0,0,0,17.31898612,0.392498269,2717634.067,6875383.82,20000000,2,40800000,2910957.929,7092488.297,20000000,2,0,0,0,0,0,0,0,0,0,480,20,0.367967127,0.024531142,0,388,41.52941176,117.8845397,13896.76471,0,0,1,0,0,0,0,0,0,44.125,47.06666667,0,0,0,0,0,0,0,15,706,1,0,-1,0,2,0,626626.5,870485.9243,1242153,11100,19600000,481773.7703,20000000,19300000,DoS Hulk
80,100286103,19,1,1067,0,388,0,56.15789474,133.8632234,0,0,0,0,10.6395599,0.199429426,5278215.947,16000000,59200000,2,100000000,5571362.278,16400000,59200000,2,0,0,0,0,0,0,0,0,0,672,40,0.189457955,0.009971471,0,388,50.80952381,128.1123019,16412.7619,0,1,0,0,0,0,0,0,0,53.35,56.15789474,0,0,0,0,0,0,0,19,1067,1,0,-1,29200,3,0,178516,6897.119544,183393,173639,49900000,13200000,59200000,40500000,DoS Hulk
80,250569,11,1,327,0,327,0,29.72727273,98.59420968,0,0,0,0,1305.029752,47.89100008,22779,64884.17078,217597,2,230918,23091.8,68385.17818,217597,2,0,0,0,0,0,0,0,0,0,436,40,43.90008341,3.990916674,0,327,25.15384615,90.69348208,8225.307692,0,1,0,0,0,0,0,0,0,27.25,29.72727273,0,0,0,0,0,0,0,11,327,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,632,1,1,0,0,0,0,0,0,0,0,0,0,0,3164.556962,632,0,632,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1582.278481,1582.278481,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
50506,35,1,1,0,0,0,0,0,0,0,0,0,0,2,209286,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,28571.42857,28571.42857,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,357,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
443,64066794,2,0,74,0,37,37,37,0,0,0,0,0,2799,378,64066794,0,64066794,64066794,64066794,64066794,0,64066794,64066794,0,0,0,0,0,1,0,0,0,40,0,0.03121742,0,37,37,37,0,0,0,1,0,0,1,1,0,0,0,55.5,37,0,0,0,0,0,0,0,2,74,0,0,65535,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,45632144,19,1,649,0,346,0,34.15789474,102.5661105,0,0,0,0,14.22243057,0.438287537,2401691.789,8958768.072,39200000,2,45400000,2521658.167,9202779.043,39200000,2,0,0,0,0,0,0,0,0,0,676,20,0.41637316,0.021914377,0,346,30.9047619,97.84370433,9573.390476,0,0,1,0,0,0,0,0,0,32.45,34.15789474,0,0,0,0,0,0,0,19,649,1,0,-1,0,2,0,5156250,0,5156250,5156250,39200000,0,39200000,39200000,DoS Hulk
3839,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,177704,143725,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,0,0,0,0,0,0,2,37,0,0,115,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,255025,8,1,352,0,352,0,44,124.4507935,0,0,0,0,1380.256838,35.29065778,31878.125,80740.83416,231453,2,251304,35900.57143,86339.92114,231453,2,0,0,0,0,0,0,0,0,0,316,40,31.36947358,3.921184198,0,352,35.2,111.3121736,12390.4,0,1,0,0,0,0,0,0,0,39.11111111,44,0,0,0,0,0,0,0,8,352,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,48373,2,2,86,210,43,43,43,0,105,105,105,0,254764,233765,16124.33333,27883.13993,48321,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,64,41.34537862,41.34537862,43,105,67.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,84.75,43,105,0,0,0,0,0,0,2,86,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,199693,6,1,412,0,412,0,68.66666667,168.1982957,0,0,0,0,2063.166961,35.05380759,33282.16667,69374.79356,174514,3,188476,37695.2,76616.02968,174514,3,0,0,0,0,0,0,0,0,0,228,40,30.0461208,5.007686799,0,412,51.5,145.6639969,21218,0,1,0,0,0,0,0,0,0,58.85714286,68.66666667,0,0,0,0,0,0,0,6,412,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,208,2,2,72,328,36,36,36,0,164,164,164,0,90623,127198,69.33333333,114.0277744,201,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,9615.384615,9615.384615,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
54123,578268,1,1,6,360,6,6,6,0,360,360,360,0,259201,165795,578268,0,578268,578268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.729301985,1.729301985,6,360,124,204.3819953,41772,1,0,0,0,0,0,0,0,1,186,6,360,0,0,0,0,0,0,1,6,1,360,0,343,0,20,0,0,0,0,0,0,0,0,BENIGN
80,18681291,10,1,291,0,291,0,29.1,92.02227991,0,0,0,0,15.57708191,0.588824402,1868129.1,5751438.537,18200000,1,18400000,2045040.778,6071394.099,18200000,1,0,0,0,0,0,0,0,0,0,376,20,0.535294911,0.053529491,0,291,24.25,84.00446417,7056.75,0,0,1,0,0,0,0,0,0,26.45454545,29.1,0,0,0,0,0,0,0,10,291,1,0,-1,0,1,0,275924,0,275924,275924,18200000,0,18200000,18200000,DoS Hulk
80,13161,1,1,0,0,0,0,0,0,0,0,0,0,0,151.9641365,13161,0,13161,13161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,75.98206823,75.98206823,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
34053,69,1,1,0,0,0,0,0,0,0,0,0,0,2,161134,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,377,406,0,32,0,0,0,0,0,0,0,0,BENIGN
55493,4,2,0,12,0,6,6,6,0,0,0,0,0,150383,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,584,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,89756201,33,39,3119,5073,753,0,94.51515152,148.1321457,1430,0,130.0769231,327.4229829,313106,64803,1264171.845,7547030.717,58457051,3,89675220,2802350.625,11157674.32,58537877,24,89714754,2360914.579,10263952.66,58498302,3,0,0,0,0,672,792,0.36766262,0.434510369,0,1430,112.2191781,258.5046339,66824.64574,0,0,0,1,0,0,0,0,1,113.7777778,94.51515152,130.0769231,0,0,0,0,0,0,33,3119,39,5073,8192,432,32,20,2155947,2958727.106,4248083,63811,42222169.5,22959589.6,58457051,25987288,BENIGN
80,3490295,3,3,6,6,6,0,2,3.464101615,6,0,2,3.464101615,148678,82455,698059,967355.9074,2024311,8,1465984,732992,1003653.223,1442682,23302,3467001,1733500.5,411350.1776,2024369,1442632,0,0,0,0,84,84,0.859526201,0.859526201,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0,0,0,0,0,0,0,0,BENIGN
80,42289868,8,1,220,0,168,0,27.5,57.24383934,0,0,0,0,5.202191693,0.212816933,5286233.5,8371853.344,20056635,3,42288992,6041284.571,8743471.661,20056635,3,0,0,0,0,0,0,0,0,0,256,40,0.189170607,0.023646326,0,168,22,51.79875588,2683.111111,0,1,0,0,0,0,0,0,0,24.44444444,27.5,0,0,0,0,0,0,0,8,220,1,0,-1,29200,5,0,79088.66667,104948.7742,198666,2265,14017534,7894778.222,20056635,5084062,DoS slowloris
53,190,2,2,70,174,35,35,35,0,87,87,87,0,39524,147061,63.33333333,103.6355795,183,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,10526.31579,10526.31579,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35,87,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,17,1,1,0,0,0,0,0,0,0,0,0,0,0,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
5353,16,13,0,1534,0,118,118,118,0,0,0,0,0,320576,233071,1.333333333,0.887625365,4,1,16,1.333333333,0.887625365,4,1,0,0,0,0,0,0,0,0,0,416,0,812500,0,118,118,118,0,0,0,0,0,0,0,0,0,0,0,127.0769231,118,0,0,0,0,0,0,0,13,1534,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
80,1792115,11,1,648,0,324,0,58.90909091,131.0644533,0,0,0,0,361.5839385,6.695998862,162919.5455,322857.4265,994157,3,797958,79795.8,177111.9865,541904,3,0,0,0,0,0,0,0,0,0,448,40,6.137998957,0.557999905,0,324,49.84615385,121.6729538,14804.30769,0,1,0,0,0,0,0,0,0,54,58.90909091,0,0,0,0,0,0,0,11,648,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
80,97777277,14,1,989,0,189,0,70.64285714,88.65109409,0,0,0,0,10.11482453,0.153409877,6984091.214,8229168.765,25636097,10,97776489,7521268.385,8305781.352,25636097,10,0,0,0,0,0,0,0,0,0,448,40,0.143182552,0.010227325,0,189,61.8125,85.98466433,7393.3625,0,1,0,0,0,0,0,0,0,65.93333333,70.64285714,0,0,0,0,0,0,0,14,989,1,0,-1,29200,10,0,767705.25,1373510.912,2823532,1238,13529493.71,6769471.251,25636097,5240008,DoS slowloris
80,47841296,10,1,209,0,168,0,20.9,52.13113806,0,0,0,0,4.36861075,0.229926882,4784129.6,9087231.452,27806077,10,46843721,5204857.889,9534600.626,27806077,10,0,0,0,0,0,0,0,0,0,340,40,0.209024438,0.020902444,0,168,17.41666667,47.85101563,2289.719697,0,1,0,0,0,0,0,0,0,19,20.9,0,0,0,0,0,0,0,10,209,1,0,-1,29200,4,0,999368,0,999368,999368,20596248.5,10196237.25,27806077,13386420,DoS slowloris
443,10099122,8,8,1130,1020,825,0,141.25,287.018541,855,0,127.5,295.7701811,109284,80608,673274.8,2554520.795,9907082,3,10099122,1442731.714,3732681.316,9907082,89,109035,15576.42857,18876.11464,40983,3,0,0,0,0,172,168,0.79214807,0.79214807,0,855,126.4705882,274.6325085,75423.01471,0,0,0,1,0,0,0,0,1,134.375,141.25,127.5,0,0,0,0,0,0,8,1130,8,1020,8192,5486,7,20,0,0,0,0,0,0,0,0,BENIGN
443,4067922,13,10,3057,8196,683,0,235.1538462,317.0898522,1857,0,819.6,790.8495011,138719,199782,184905.5455,635551.2296,2908349,48,4067922,338993.5,845101.4095,2908349,132,4011396,445710.6667,987244.4685,2954789,48,0,0,0,0,272,212,3.195734825,2.458257558,0,1857,468.875,625.3901261,391112.8098,0,0,0,1,0,0,0,0,0,489.2608696,235.1538462,819.6,0,0,0,0,0,0,13,3057,10,8196,8192,131,12,20,0,0,0,0,0,0,0,0,BENIGN
80,19441716,12,1,363,0,363,0,30.25,104.7890739,0,0,0,0,18.67119137,0.668665256,1620143,5553767.655,19300000,1,19400000,1766746.636,5800436.709,19300000,1,0,0,0,0,0,0,0,0,0,428,20,0.617229467,0.051435789,0,363,25.92857143,97.01583081,9412.071429,0,0,1,0,0,0,0,0,0,27.92307692,30.25,0,0,0,0,0,0,0,12,363,1,0,-1,0,1,0,22034,0,22034,22034,19300000,0,19300000,19300000,DoS Hulk
60664,37,1,1,0,0,0,0,0,0,0,0,0,0,2,205557,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,125,33304,0,32,0,0,0,0,0,0,0,0,BENIGN
80,99371753,5,1,347,0,347,0,69.4,155.1831176,0,0,0,0,3.491937996,0.060379331,19900000,43800000,98200000,2374,1166197,291549.25,485013.1221,1011679,2374,0,0,0,0,0,0,0,0,0,168,20,0.050316109,0.010063222,0,347,49.57142857,131.1536721,17201.28571,0,0,1,0,0,0,0,0,0,57.83333333,69.4,0,0,0,0,0,0,0,5,347,1,0,-1,0,1,0,0,0,0,0,98200000,0,98200000,98200000,DoS Hulk
443,1,2,0,12,0,6,6,6,0,0,0,0,0,31181,143725,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,255,2,2,72,328,36,36,36,0,164,164,164,0,67508,114485,85,140.2961154,247,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,7843.137255,7843.137255,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,101071970,21,1,1085,0,373,0,51.66666667,129.8307873,0,0,0,0,10.73492483,0.217666679,4812950.952,17700000,80000000,1,101000000,5053564.85,18200000,80000000,1,0,0,0,0,0,0,0,0,0,708,20,0.207772739,0.00989394,0,373,47.17391304,124.6805562,15545.24111,0,0,1,0,0,0,0,0,0,49.31818182,51.66666667,0,0,0,0,0,0,0,21,1085,1,0,-1,0,3,0,734087.5,1026839.962,1460173,8002,49700000,42900000,80000000,19300000,DoS Hulk
53,30930,1,1,75,157,75,75,75,0,157,157,157,0,284438,216950,30930,0,30930,30930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.33107016,32.33107016,75,157,102.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,153.5,75,157,0,0,0,0,0,0,1,75,1,157,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,51106425,9,1,400,0,189,0,44.44444444,76.52632082,0,0,0,0,7.826804555,0.195670114,5678491.667,10235856.95,30681293,5,50109276,6263659.5,10780457.19,30681293,5,0,0,0,0,0,0,0,0,0,296,40,0.176103102,0.019567011,0,189,36.36363636,70.7690225,5008.254545,0,1,0,0,0,0,0,0,0,40,44.44444444,0,0,0,0,0,0,0,9,400,1,0,-1,29200,5,0,718356,959815.4311,1397048,39664,16556571,12348158.86,30681293,7807142,DoS slowloris
53,216,2,2,88,188,44,44,44,0,94,94,94,0,38815,124584,72,82.65591328,164,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,9259.259259,9259.259259,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,118343107,18,19,890,13398,214,0,49.44444444,72.38802486,2212,0,705.1578947,754.1948071,31093,28446,3287308.528,13661994.93,58935391,1,118343107,6961359.235,19522417.22,58935391,212,118249563,6569420.167,19043393.41,59021135,1,0,0,0,0,372,392,0.152100113,0.16055012,0,2212,376,624.8692836,390461.6216,0,0,0,1,0,0,0,0,1,386.1621622,49.44444444,705.1578947,0,0,0,0,0,0,18,890,19,13398,8192,123,17,20,295856.5,297192.0304,506003,85710,58828956,150521.8205,58935391,58722521,BENIGN
80,80611530,11,1,741,0,375,0,67.36363636,149.8881401,0,0,0,0,9.192233419,0.14886208,7328320.909,23100000,77000000,3,80600000,8060129,24300000,77000000,3,0,0,0,0,0,0,0,0,0,356,40,0.136456906,0.012405173,0,375,57,139.1474039,19362,0,1,0,0,0,0,0,0,0,61.75,67.36363636,0,0,0,0,0,0,0,11,741,1,0,-1,29200,2,0,2301913,0,2301913,2301913,77000000,0,77000000,77000000,DoS Hulk
80,2182367,5,1,302,0,302,0,60.4,135.0585058,0,0,0,0,138.3818579,2.749308434,436473.4,880026.5369,2008944,13681,173423,43355.75,48156.30095,114765,13681,0,0,0,0,0,0,0,0,0,168,40,2.291090362,0.458218072,0,302,43.14285714,114.1452708,13029.14286,0,1,0,0,0,0,0,0,0,50.33333333,60.4,0,0,0,0,0,0,0,5,302,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,71859977,9,1,358,0,358,0,39.77777778,119.3333333,0,0,0,0,4.981910863,0.139159521,7984441.889,20900000,63500000,1294,69700000,8714519.875,22200000,63500000,1294,0,0,0,0,0,0,0,0,0,300,52,0.125243569,0.013915952,0,358,32.54545455,107.9410614,11651.27273,0,0,0,0,1,0,0,0,0,35.8,39.77777778,0,0,0,0,0,0,0,9,358,1,0,-1,357,1,0,2143818,0,2143818,2143818,63500000,0,63500000,63500000,DoS Hulk
80,199729,4,1,313,0,313,0,78.25,156.5,0,0,0,0,1567.123452,25.03392096,49932.25,88085.83331,182034,3437,192139,64046.33333,102193.0866,182034,3437,0,0,0,0,0,0,0,0,0,128,40,20.02713677,5.006784193,0,313,52.16666667,127.7817149,16328.16667,0,1,0,0,0,0,0,0,0,62.6,78.25,0,0,0,0,0,0,0,4,313,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,43084935,6,1,199,0,168,0,33.16666667,66.55048209,0,0,0,0,4.618783805,0.162469782,7180822.5,15734228.8,39140624,435,43083791,8616758.2,17146227.27,39140624,435,0,0,0,0,0,0,0,0,0,192,40,0.139259813,0.023209969,0,168,24.875,58.30324054,3399.267857,0,1,0,0,0,0,0,0,0,28.42857143,33.16666667,0,0,0,0,0,0,0,6,199,1,0,-1,29200,3,0,3541,0,3541,3541,39140624,0,39140624,39140624,DoS slowloris
80,56217443,8,1,377,0,168,0,47.125,74.93127804,0,0,0,0,6.706103655,0.16009266,7027180.375,9148538.388,22109302,4,56216408,8030915.429,9393713.99,22109302,4,0,0,0,0,0,0,0,0,0,256,40,0.142304587,0.017788073,0,168,37.7,69.00571635,4761.788889,0,1,0,0,0,0,0,0,0,41.88888889,47.125,0,0,0,0,0,0,0,8,377,1,0,-1,29200,5,0,1491751.5,2054673.408,2944625,38878,17744646.67,3791592.899,22109302,15264805,DoS slowloris
80,179923,6,1,367,0,367,0,61.16666667,149.8271226,0,0,0,0,2039.761454,38.90553181,29987.16667,60848.95858,152951,2,175139,35027.8,66615.95017,152951,2,0,0,0,0,0,0,0,0,0,192,40,33.34759869,5.557933116,0,367,45.875,129.7540943,16836.125,0,1,0,0,0,0,0,0,0,52.42857143,61.16666667,0,0,0,0,0,0,0,6,367,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,41658167,20,1,670,0,349,0,33.5,103.2108215,0,0,0,0,16.08328086,0.504102833,2082908.35,4505261.726,16000000,2,34600000,1822873.579,4471858.984,16000000,2,0,0,0,0,0,0,0,0,0,708,40,0.480097936,0.024004897,0,349,30.45454545,98.66669592,9735.116883,0,1,0,0,0,0,0,0,0,31.9047619,33.5,0,0,0,0,0,0,0,20,670,1,0,-1,29200,2,0,251314,0,251314,251314,10300000,4028695.083,16000000,7023569,DoS Hulk
57418,219,2,1,37,6,37,0,18.5,26.1629509,6,6,6,0,92711,107637,109.5,68.58935778,158,61,219,219,0,219,219,0,0,0,0,0,1,0,0,0,64,20,9132.420091,4566.210046,0,37,20,19.78214683,391.3333333,0,1,0,0,1,0,0,0,0,26.66666667,18.5,6,0,0,0,0,0,0,2,37,1,6,972,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,9367,3,1,0,0,0,0,0,0,0,0,0,0,0,427.0310665,3122.333333,4006.547183,7642,7,1725,862.5,1209.859703,1718,7,0,0,0,0,0,0,0,0,0,60,20,320.2732999,106.7577666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
443,5120,4,0,29,0,29,0,7.25,14.5,0,0,0,0,242205,229157,1706.666667,2787.877568,4924,4,5120,1706.666667,2787.877568,4924,4,0,0,0,0,0,0,0,0,0,128,0,781.25,0,0,29,5.8,12.96919427,168.2,0,0,0,0,1,0,0,0,0,7.25,7.25,0,0,0,0,0,0,0,4,29,0,0,33047,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,21430489,2,2,96,331,53,43,48,7.071067812,192,139,165.5,37.4766594,89408,14781,7143496.333,12299580.17,21345822,30863,21376685,21376685,0,21376685,21376685,21399626,21399626,0,21399626,21399626,0,0,0,0,40,40,0.093324982,0.093324982,43,192,96,66.27971032,4393,0,0,0,0,0,0,0,0,1,120,48,165.5,0,0,0,0,0,0,2,96,2,331,-1,-1,1,20,30863,0,30863,30863,21345822,0,21345822,21345822,BENIGN
80,180001,6,1,306,0,306,0,51,124.9239769,0,0,0,0,1699.990556,38.88867284,30000.16667,65663.55669,163759,2,169666,33933.2,72619.64412,163759,2,0,0,0,0,0,0,0,0,0,228,40,33.33314815,5.555524692,0,306,38.25,108.1873375,11704.5,0,1,0,0,0,0,0,0,0,43.71428571,51,0,0,0,0,0,0,0,6,306,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
443,83929,10,5,713,479,469,0,71.3,147.2873609,341,0,95.8,149.5299301,53593,122244,5994.928571,9191.268637,23258,3,83929,9325.444444,11302.97142,24356,3,51847,12961.75,12769.00462,24220,376,0,0,0,0,332,168,119.1483278,59.57416388,0,469,74.5,139.6662689,19506.66667,0,0,0,1,0,0,0,0,0,79.46666667,71.3,95.8,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0,0,0,0,0,0,0,0,BENIGN
49643,29395,2,1,6,6,6,0,3,4.242640687,6,6,6,0,193425,90278,14697.5,20711.86473,29343,52,29395,29395,0,29395,29395,0,0,0,0,0,0,0,0,0,52,20,68.03878211,34.01939105,0,6,4.5,3,9,0,0,0,0,1,1,0,0,0,6,3,6,0,0,0,0,0,0,2,6,1,6,10231,32850,0,20,0,0,0,0,0,0,0,0,BENIGN
80,49366679,12,1,243,0,168,0,20.25,47.24043915,0,0,0,0,4.922348534,0.263335518,4113889.917,7134736.718,21840825,3,48360173,4396379.364,7412256.811,21840825,3,0,0,0,0,0,0,0,0,0,404,40,0.24307894,0.020256578,0,168,17.35714286,44.07267973,1942.401099,0,1,0,0,0,0,0,0,0,18.69230769,20.25,0,0,0,0,0,0,0,12,243,1,0,-1,29200,6,0,1645228.5,2270538.966,3250742,39715,14905737.33,6761197.746,21840825,8333002,DoS slowloris
80,253685,3,1,365,0,365,0,121.6666667,210.7328483,0,0,0,0,1438.792203,15.76758579,84561.66667,140358.9479,246609,1062,247671,123835.5,173627.9488,246609,1062,0,0,0,0,0,0,0,0,0,96,40,11.82568934,3.941896446,0,365,73,163.2329624,26645,0,1,0,0,0,0,0,0,0,91.25,121.6666667,0,0,0,0,0,0,0,3,365,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
443,114777474,15,14,2624,987,1310,6,174.9333333,446.0332253,494,0,70.5,177.949323,153912,18838,4099195.5,4842137.66,10051822,6403,114753407,8196671.929,3591329.908,10075665,81243,114753509,8827193,2877275.359,10075889,6403,0,0,0,0,300,412,0.130687664,0.121975153,0,1310,120.5666667,336.7927515,113429.3575,0,0,0,0,1,0,0,0,0,124.7241379,174.9333333,70.5,0,0,0,0,0,0,15,2624,14,987,253,75,14,20,39950.75,40783.82574,158435,23843,9522833.167,1179582.723,10051822,6166027,BENIGN
443,115480354,21,18,734,5614,371,0,34.95238095,92.53619626,2045,0,311.8888889,635.3913929,235450,32489,3038956.684,4654979.451,10210639,3,115480354,5774017.7,5089200.437,10240012,3,112602803,6623694.294,5033375.666,10240421,50,0,0,0,0,680,584,0.181849114,0.155870669,0,2045,158.7,447.3198936,200095.0872,0,0,0,1,0,0,0,0,0,162.7692308,34.95238095,311.8888889,0,0,0,0,0,0,21,734,18,5614,29200,122,4,32,36113.72727,21854.43396,102006,29370,10200501.36,33105.96163,10210639,10100684,BENIGN
80,52839220,9,1,221,0,168,0,24.55555556,54.26811014,0,0,0,0,4.182499287,0.189253361,5871024.444,10387931.27,30798691,4,52838589,6604823.625,10852937.19,30798691,4,0,0,0,0,0,0,0,0,0,312,40,0.170328025,0.018925336,0,168,20.09090909,49.54483736,2454.690909,0,1,0,0,0,0,0,0,0,22.1,24.55555556,0,0,0,0,0,0,0,9,221,1,0,-1,29200,5,0,289151.6667,342040.8582,667293,1345,17323921.67,11675950.73,30798691,10198247,DoS slowloris
389,119,2,2,104,178,52,52,52,0,89,89,89,0,121061,175123,39.66666667,63.51640208,113,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,64,64,16806.72269,16806.72269,52,89,66.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,83.5,52,89,0,0,0,0,0,0,2,104,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
